customer_id,offer_id,event_ts,event_dt,offer_action,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
1010494,70150,45:06.3,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,120,None,60,None,nan,0.5,60,8243,147731,0.517059915,0.095062288,3594,0,0,0,0,0,TRUE,FALSE
1010494,313795,28:20.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,300,None,100,None,nan,0.333333333,86,9621,125525,0.080713928,0.13630969,2533,0,0,0,FALSE,0,0,TRUE
1010494,30424,29:08.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,None,92,6913,80917,0.116160165,0.081856726,3786,0,0,1,0,0,0,0
1010494,735023,37:12.6,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,8,None,None,nan,None,29,3711,34284,None,0.13750435,3872,0,0,0,0,0,1,0
1010494,224259,45:05.4,09/11/2023,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,75,None,15,None,nan,0.2,92,8651,152921,None,0.093891896,3924,0,0,FALSE,0,0,TRUE,FALSE
1010494,94064959,37:08.9,09-Nov-23,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,4,None,None,nan,None,29,3866,34257,0.075995004,0.149155562,3839,0,0,FALSE,FALSE,0,TRUE,0
1010494,95807,01:59.6,10/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,1,50,None,15,None,nan,0.3,102,9828,146006,0.085346947,0.101350145,3964,0,0,0,FALSE,0,TRUE,0
1010494,9618065,29:09.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,None,2,None,None,nan,None,29,2602,24234,0.078459075,0.136129493,2667,0,0,0,0,0,1,0
1010494,170833,44:43.0,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,100,None,20,None,nan,0.2,181,7207,114850,None,0.117090601,2887,0,1,1,0,0,1,TRUE
1010494,958700,00:02.0,"Nov 10, 2023",1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,12,None,12,None,nan,1,91,4818,35397,0.262965668,0.159406748,3555,0,0,1,0,0,0,0
1010494,681189,37:46.3,09/11/2023 00:00,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,200,None,60,None,nan,0.3,155,9360,145865,0.111111111,0.115584642,2975,0,0,0,0,1,0,0
1010494,28334,"Nov 01, 2023 10:29 AM",01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,100,None,20,None,nan,0.2,121,4720,51198,0.125195187,0.083283,1168,0,1,FALSE,0,0,0,0
1010494,708399,37:43.1,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,150,None,30,None,nan,0.2,102,11842,165799,0.099928853,0.104868943,3877,0,0,0,0,0,1,0
1010494,7114,26:43.0,01-Nov-23,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,150,None,50,None,nan,0.333333333,62,962,7447,0.089573311,0.171394799,1692,0,FALSE,0,0,0,1,0
1010494,61621,17:19.0,01/11/2023 00:00,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,75,None,15,None,nan,0.2,93,8428,151808,0.076496001,0.055194795,3801,0,0,0,0,0,1,0
1010494,1802,28:07.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,35,None,10,None,nan,0.285714286,179,10353,139509,0.129329679,0.106228876,3628,0,0,0,FALSE,0,1,0
1010494,355406,44:39.4,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,125,None,25,None,nan,0.2,90,9414,161960,0.09571013,0.0997151,3735,0,0,0,0,0,1,0
1010494,415582,37:43.5,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,300,None,50,None,nan,0.166666667,92,7128,80442,0.081637726,0.120440464,3861,0,0,FALSE,0,1,0,0
1010494,90454,01:55.6,10/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,1,100,None,25,None,nan,0.25,51,9211,146666,0.092965794,0.098305,4116,0,0,FALSE,0,0,1,0
1010494,73904,28:40.0,"Nov 09, 2023",TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,100,None,20,None,nan,0.2,81,7935,137675,0.083509897,0.105477022,3555,0,0,0,0,0,1,0
1010494,26907,"Nov 09, 2023 08:37 AM",09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,1200,None,250,None,nan,0.208333333,30,4345,38680,0.101829277,0.155853881,3986,0,FALSE,0,0,0,FALSE,1
1010494,357699,22:32.0,01/11/2023 00:00,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,None,None,4,nan,None,183,5797,74836,0.091412078,0.103272557,1942,0,0,0,0,0,1,0
1010494,2486,36:04.5,01/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,225,None,50,None,nan,0.222222222,64,9923,148225,0.075726233,0.057750932,3667,0,0,0,0,0,1,0
1010494,61740,18:57.0,01/11/2023 00:00,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,450,None,100,None,nan,0.222222222,64,8339,141386,0.121777983,0.064242855,3457,0,FALSE,0,0,0,1,0
1010494,379274,22:09.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,600,None,150,None,nan,0.25,74,6466,73687,None,0.113754747,4173,0,0,FALSE,FALSE,0,1,0
1010494,86651,"Nov 09, 2023 08:37 AM",09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,10,None,None,nan,None,29,3683,34684,0.065758127,0.137676534,3909,0,FALSE,FALSE,0,0,1,FALSE
1010494,88903,31:09.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,19,None,10,None,nan,0.526315789,90,17762,148798,None,0.124779491,3195,0,0,0,0,1,0,FALSE
1010494,641126804,37:13.0,09/11/2023,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,6,None,None,nan,None,29,3900,34415,0.073268468,0.140663848,3895,0,FALSE,0,0,0,1,0
1010494,241382,37:44.3,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,65,None,30,None,nan,0.461538462,121,9097,139873,0.0969837,0.103822361,3533,0,FALSE,1,0,0,0,0
1010494,86965,16:42.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,200,None,40,None,nan,0.2,63,10596,153127,0.093388046,0.081841741,2989,0,0,FALSE,0,0,TRUE,0
1010494,493091,"Nov 09, 2023 09:44 AM",09-Nov-23,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,3,None,None,nan,None,29,4168,32265,0.086875371,0.157625339,3642,0,0,0,0,0,1,0
1010494,66290365,45:12.8,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,2,None,None,nan,None,29,2931,25216,0.082978799,0.145623353,2826,0,FALSE,0,0,0,1,0
1010494,58036,44:41.2,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,400,None,100,None,nan,0.25,149,8650,109256,0.081837714,0.134529836,2966,0,0,0,0,0,1,0
1010494,401464,23:31.0,01-Nov-23,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,25,None,5,None,nan,0.2,60,None,None,0.550025445,None,None,0,0,FALSE,0,0,1,FALSE
1010494,876665835,39:53.8,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,1,None,2,None,None,nan,None,29,4575,40716,0.08140208,0.142663744,4393,0,0,0,0,0,1,0
1010494,6275451,18:51.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,10,None,None,nan,None,29,None,None,0.071627104,None,None,0,0,0,0,0,TRUE,0
1010494,554928,45:03.7,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,None,None,None,nan,None,61,8518,161619,0.094819241,0.09608517,3879,0,0,0,0,0,1,FALSE
1010494,70913,24:14.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,300,None,60,None,nan,0.2,116,8647,156563,0.073843709,0.05733682,3843,0,0,0,0,0,1,FALSE
1010494,920103,32:49.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,200,None,40,None,nan,0.2,90,11289,146634,0.110952171,0.07723049,2905,0,0,0,0,0,1,FALSE
1010494,498907,25:51.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,750,None,150,None,nan,0.2,122,15000,97258,None,0.18940643,3095,0,0,0,0,0,0,1
1010494,72717,09/11/2023 09:44,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,1000,None,250,None,nan,0.25,60,4498,40663,0.092578518,0.144404632,4298,0,0,0,FALSE,0,1,0
1010494,926342,44:45.8,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,250,None,50,None,nan,0.2,83,7521,86686,0.100337807,0.114337755,3903,0,0,0,0,0,1,FALSE
1010494,92636,36:25.4,01/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,50,None,15,None,nan,0.3,120,None,None,None,None,None,0,0,0,0,0,1,0
1010494,97715251,02:00.1,10/11/2023 00:00,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,1,None,3,None,None,nan,None,29,4001,40069,0.049917605,0.129492748,4368,0,FALSE,0,FALSE,0,1,0
1010494,3223664,17:57.0,01/11/2023 00:00,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,6,None,None,nan,None,29,None,None,0.067401015,None,None,0,0,0,0,0,1,0
1010494,807513,44:46.7,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,999,None,200,None,nan,0.2002002,75,3023,27707,0.100194675,0.138626934,2928,0,0,0,0,0,1,0
1010494,80836350,18:42.0,01-Nov-23,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,8,None,None,nan,None,29,None,None,0.101816922,None,None,0,FALSE,0,0,0,1,0
1010494,79016,44:32.9,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,150,None,30,None,nan,0.2,92,8019,112241,0.113239838,0.125049712,2978,0,0,FALSE,0,0,1,0
1010494,96323854,15:00.0,01/11/2023 00:00,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,3,None,None,nan,None,29,None,None,0.069969258,None,None,0,0,0,0,0,1,0
1010494,87102,37:10.5,09/11/2023 00:00,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,4,None,None,nan,None,29,3859,34135,0.068513762,0.136585839,3928,0,0,0,0,0,TRUE,FALSE
1010494,355406,01/11/2023 10:19,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,125,None,25,None,nan,0.2,90,11914,166776,0.095876812,0.064418869,3883,0,0,0,0,0,1,0
1010494,84457,00:35.0,10/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,150,None,55,None,nan,0.366666667,182,4849,40681,0.111589785,0.145923159,4947,0,0,0,0,1,0,0
1010494,72053,21:56.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,None,None,5,nan,None,65,8564,58139,0.205017545,0.14108393,1824,0,0,0,0,0,1,0
1010494,63062,36:17.2,01/11/2023 00:00,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,8,None,None,nan,None,29,None,None,0.074599545,None,None,0,0,0,0,0,1,FALSE
1010494,91659,28:38.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,1000,None,200,None,nan,0.2,183,6279,119578,0.035388135,0.104364042,3019,0,0,FALSE,FALSE,0,0,1
1010494,78680,17:14.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,75,None,20,None,nan,0.266666667,135,10850,156160,0.087333597,0.066432489,3734,0,0,0,0,0,1,FALSE
1010494,2821,37:41.5,09/11/2023 00:00,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,150,None,50,None,nan,0.333333333,92,8838,153046,0.106953936,0.107678705,3553,0,0,0,FALSE,1,0,0
1010494,5839938,24:28.0,01/11/2023 00:00,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,6,None,None,nan,None,29,None,None,0.087533673,None,None,0,FALSE,0,FALSE,0,1,0
1010494,391491,29:47.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,60,None,60,None,nan,1,123,6792,82500,0.119671443,0.117954581,3676,0,0,FALSE,0,1,0,FALSE
1010494,860466,10/11/2023 09:58,10/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,None,92,None,None,0.099847446,None,None,0,0,0,FALSE,0,1,FALSE
1010494,415741,37:44.5,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,50,None,None,nan,None,119,9108,144225,0.124042879,0.115541282,3258,0,FALSE,0,0,1,0,0
1010494,86160,29:55.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,250,None,50,None,nan,0.2,82,10237,152601,0.085322695,0.114477138,3090,0,0,0,0,0,1,FALSE
1010494,7706453,37:08.8,09/11/2023 00:00,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,4,None,None,nan,None,29,4548,34858,0.089364271,0.161834354,3937,0,0,FALSE,0,0,1,0
1010494,970429,01/11/2023 10:21,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,None,92,6866,88784,0.095894487,0.070578914,3842,0,0,0,0,0,1,FALSE
1010494,568602,29:05.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,15,None,None,nan,None,121,8917,152179,0.107841305,0.061198557,3690,0,0,0,0,1,0,0
1010494,24840,15:15.0,01/11/2023 00:00,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,250,None,50,None,nan,0.2,91,9728,142564,None,0.112021006,3612,0,0,FALSE,0,0,1,0
1010494,90454,39:53.8,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,1,100,None,25,None,nan,0.25,51,9211,146666,0.092965794,0.098305,4116,0,FALSE,0,FALSE,0,1,FALSE
1010494,29220,27:18.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,30,None,None,nan,None,117,8766,145028,None,0.070340244,2942,0,0,FALSE,0,1,0,0
1010494,857184,13:44.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,100,None,100,None,nan,1,182,11140,145697,None,0.074079764,3470,0,TRUE,0,0,0,FALSE,0
1010494,273529,37:45.4,09/11/2023 00:00,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,450,None,100,None,nan,0.222222222,106,4281,41362,0.087211966,0.139516779,3937,0,0,0,0,0,1,FALSE
1010494,61740,44:32.9,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,450,None,100,None,nan,0.222222222,64,8013,139392,0.121954662,0.10576527,3412,0,FALSE,0,0,0,TRUE,0
1010494,30073,17:47.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,1000,None,200,None,nan,0.2,183,8422,146784,0.122071706,0.060762057,3574,0,0,FALSE,0,0,1,0
1010494,58036,16:39.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,400,None,100,None,nan,0.25,149,8008,87272,0.081842772,0.077514257,2932,0,FALSE,FALSE,0,0,1,0
1010494,567335,37:36.6,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,500,None,100,None,nan,0.2,107,8357,142932,0.088516933,0.102227385,3454,0,0,0,0,0,1,0
1010494,57615,29:40.0,09/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,None,150,None,30,None,nan,0.2,123,10419,136056,None,0.131638717,2902,0,0,0,0,1,0,0
1010494,735023,01/11/2023 10:26,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,8,None,None,nan,None,29,None,None,None,None,None,0,0,FALSE,0,0,1,0
1010494,83134,37:38.3,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,75,None,20,None,nan,0.266666667,110,10788,160671,0.743894166,0.10622066,3770,0,0,0,0,0,TRUE,FALSE
1010494,541344,17:22.0,01/11/2023 00:00,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,None,91,8532,162194,0.033902133,0.055137267,3848,0,0,0,0,0,1,0
1010494,2788,37:25.4,09/11/2023 00:00,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.24,None,346.57,0,0,None,0,0,0,29.29,0,0,0,0,1,None,None,5,None,nan,None,60,8274,40727,0.231373465,0.279388279,3872,0,0,0,FALSE,0,TRUE,0
